NAME,OPERATOR,VENDOR,CONTRACT
867481036658981,sater,,31-2018   
867481036694374,sater,,31-2-2018
867481036813123,sater,,31-2-2018
867481036848988,sater,,31-2-2018
867481036896367,sater,,31-2-2018
867481036954703,sater,,31-2-2018
867481037007311,sater,,31-2-2018
867481037184375,sater,,31-2-2018
868597036156475,sater,,31-2-2018
868597036169411,sater,,31-2-2018
868597036209332,sater,,31-2-2018
868597036209449,sater,,31-2-2018
867481036581530,sater,,31-2018   
867481036638181,sater,,31-2-2018
867481036497489,sater,,31-2-2018
867481036524266,sater,,31-2-2018
867481036408957,sater,,31-2-2018
867481036484578,sater,,31-2-2018
867481036551012,sater,,31-2-2018
867481036609661,sater,,31-2-2018
867481036693137,sater,,31-2-2018
867481036693335,sater,,31-2-2018
867481036795171,sater,,31-2-2018
867481036958001,sater,,31-2-2018
867481036510133,sater,,31-2-2018
867481036525669,sater,,31-2-2018
867481036675019,sater,,31-2-2018
867481036885808,sater,,31-2-2018
867481036888901,sater,,31-2-2018
867481036582884,sater,,31-2-2018
867481036675209,sater,,31-2-2018
867481036795601,sater,,31-2-2018
867481035240971,sater,,31-2-2018
867481035296890,sater,,31-2018   
867481035311764,sater,,31-2018   
867481035359797,sater,,31-2018   
867481035363427,sater,,31-2-2018
867481036452401,sater,,31-2-2018
867481036467995,sater,,31-2-2018
867481036500167,sater,,31-2-2018
867481036522203,sater,,31-2-2018
867481036523540,sater,,31-2018   
867481036525388,sater,,31-2018   
867481036525511,sater,,31-2-2018
867481036526030,sater,,31-2018   
867481036533333,sater,,31-2-2018
867481036564544,sater,,31-2-2018
867481036583171,sater,,31-2018   
867481036601106,sater,,31-2018   
867481036607533,sater,,31-2-2018
867481036612061,sater,,31-2018   
867481036630725,sater,,31-2018   
867481036693384,sater,,31-2-2018
867481036795494,sater,,31-2-2018
867481036995409,sater,,31-2-2018
867481036998403,sater,,31-2018   
867481037034513,sater,,31-2018   
867481037034737,sater,,31-2018   
867481037075227,sater,,31-2-2018
867481035353782,sater,,31-2-2018
867481035357684,sater,,31-2-2018
867481035363633,sater,,31-2-2018
867481036452591,sater,,31-2-2018
867481036458481,sater,,31-2-2018
867481036459778,sater,,31-2018   
867481036492175,sater,,31-2018   
867481036536120,sater,,31-2018   
867481036537532,sater,,31-2-2018
867481036538084,sater,,31-2-2018
867481036600892,sater,,31-2018   
867481036606774,sater,,31-2-2018
867481036638652,sater,,31-2-2018
867481036639726,sater,,31-2018   
867481036658965,sater,,31-2-2018
867481036669236,sater,,31-2-2018
867481036670747,sater,,31-2018   
867481036693913,sater,,31-2-2018
867481036693939,sater,,31-2-2018
867481036694093,sater,,31-2-2018
867481036694101,sater,,31-2-2018
867481036694259,sater,,31-2-2018
867481036742736,sater,,31-2-2018
867481036769101,sater,,31-2-2018
867481036769119,sater,,31-2-2018
867481036795619,sater,,31-2-2018
867481036795643,sater,,31-2-2018
867481036795676,sater,,31-2018   
867481036795783,sater,,31-2-2018
867481036796088,sater,,31-2-2018
867481036849473,sater,,31-2018   
867481036886152,sater,,31-2-2018
867481037035072,sater,,31-2-2018
867481036458374,sater,,31-2-2018
867481036483315,sater,,31-2-2018
867481036496077,sater,,31-2-2018
867481036497521,sater,,31-2018   
867481036538704,sater,,31-2018   
867481036619827,sater,,31-2-2018
867481036675845,sater,,31-2-2018
867481036742181,sater,,31-2018   
867481036889552,sater,,31-2-2018
867481036600272,sater,,31-2018   
867481036675555,sater,,31-2-2018
867481036769051,sater,,31-2018   
867481036849507,sater,,31-2-2018
867481036879488,sater,,31-2-2018
867481036888893,sater,,31-2-2018
867481036889206,sater,,31-2-2018
867481036889719,sater,,31-2-2018
867481036613614,sater,,31-2-2018
867481036628547,sater,,31-2-2018
867481036742066,sater,,31-2-2018
867481036994402,sater,,31-2-2018
867481036496226,sater,,31-2-2018
867481036601023,sater,,31-2-2018
867481036954455,sater,,31-2-2018
867481036994295,sater,,31-2-2018
867481035206113,sater,,31-2-2018
867481035357346,sater,,31-2-2018
867481035358526,sater,,31-2-2018
867481036501710,sater,,31-2-2018
867481036510166,sater,,31-2-2018
867481036544694,sater,,31-2018   
867481036577769,sater,,31-2-2018
867481036581142,sater,,31-2-2018
867481036582371,sater,,31-2018   
867481036620197,sater,,31-2018   
867481036658742,sater,,31-2-2018
867481036675464,sater,,31-2-2018
867481036675514,sater,,31-2-2018
867481036675951,sater,,31-2-2018
867481036675977,sater,,31-2-2018
867481036676132,sater,,31-2-2018
867481036676694,sater,,31-2-2018
867481036849036,sater,,31-2-2018
867481035310998,sater,,31-2-2018
867481036458820,sater,,31-2-2018
867481036524555,sater,,31-2-2018
867481036619918,sater,,31-2-2018
867481036620379,sater,,31-2-2018
867481036628265,sater,,31-2-2018
867481036645475,sater,,31-2-2018
867481036654105,sater,,31-2-2018
867481036671158,sater,,31-2-2018
867481036450000,sater,,
867481036742082,sater,,31-2-2018
867481036742595,sater,,31-2-2018
867481036796187,sater,,31-2-2018
867481036889131,sater,,31-2-2018
867481036889529,sater,,31-2-2018
867481037075094,sater,,31-2-2018
867481036492084,sater,,31-2-2018
867481036497398,sater,,31-2-2018
867481036541278,sater,,31-2-2018
867481036575425,sater,,31-2-2018
867481036653479,sater,,31-2018   
867481036458689,sater,,31-2-2018
867481036538746,sater,,31-2-2018
867481035310857,sater,,31-2-2018
867481036575359,sater,,31-2-2018
867481036669921,sater,,31-2-2018
867481036795288,sater,,31-2-2018
867481036846073,sater,,31-2-2018
867481036658783,sater,,31-2-2018
867481036995227,sater,,31-2-2018
867481036795577,sater,,31-2-2018
867481036496440,sater,,
867481036693632,sater,,
867481036845901,sater,,31-2-2018
867481036849374,sater,,
867481037035221,sater,,31-2-2018
867481035240054,sater,,31-2-2018
867481036536104,sater,,31-2-2018
867481036890683,sater,,31-2018   
867481036384489,sater,,31-2-2018
867481036524167,sater,,31-2-2018
867481036675621,sater,,31-2018   
867481036839201,sater,,31-2-2018
867481036954794,sater,,31-2-2018
867481036954901,sater,,31-2-2018
867481036994485,sater,,31-2-2018
867481036995177,sater,,31-2-2018
867481036995276,sater,,31-2-2018
868597036177216,sater,,31-2-2018
868597036217533,sater,,31-2-2018
867481036484842,sater,,31-2-2018
867481036559908,sater,,31-2-2018
867481036668527,sater,,31-2-2018
867481036675449,sater,,
867481036742199,sater,,31-2-2018
867481036742306,sater,,31-2-2018
867481036768905,sater,,31-2-2018
867481036769010,sater,,
867481036769440,sater,,31-2-2018
867481036880536,sater,,31-2-2018
867481036890691,sater,,
867481036890709,sater,,
868597036198840,sater,,31-2-2018
867481036889826,sater,,
867481036994493,sater,,32-2018
867481035353279,sater,,32-2018
867481036538035,sater,,32-2018
867481036890592,sater,,32-2018
867481036954430,sater,,32-2018
867481036484198,sater,,32-2018
867481035310907,sater,,32-2018
867481035363146,sater,,32-2018
867481036417180,sater,,32-2018
867481036427270,sater,,32-2018
867481036537367,sater,,32-2018
867481036538803,sater,,32-2018
867481036549487,sater,,32-2018
867481036559890,sater,,32-2018
867481036575284,sater,,32-2018
867481036693145,sater,,32-2018
867481036693491,sater,,32-2018
867481036959140,sater,,32-2018
867481035363682,sater,,32-2018
867481036452096,sater,,32-2018
867481036459174,sater,,32-2018
867481036481038,sater,,32-2018
867481036537052,sater,,32-2018
867481036538043,sater,,32-2018
867481036575334,sater,,32-2018
867481036595076,sater,,32-2018
867481036600744,sater,,32-2018
867481036669244,sater,,32-2018
867481036670697,sater,,32-2018
867481035344575,sater,,32-2018
867481036439507,sater,,32-2018
867481036537599,sater,,32-2018
867481036576738,sater,,32-2018
867481036581787,sater,,32-2018
867481036582546,sater,,32-2018
867481036582835,sater,,32-2018
867481036625550,sater,,32-2018
867481036669384,sater,,32-2018
867481036676066,sater,,32-2018
867481036795890,sater,,32-2018
867481035197296,sater,,32-2018
867481035234479,sater,,32-2018
867481035357767,sater,,32-2018
867481036581480,sater,,32-2018
867481036675324,sater,,32-2018
867481036693178,sater,,32-2018
867481036694085,sater,,32-2018
867481036694390,sater,,32-2018
867481036769176,sater,,32-2018
867481036795635,sater,,32-2018
867481036796138,sater,,32-2018
867481036886186,sater,,32-2018
867481036995300,sater,,32-2018
867481036541203,sater,,32-2018
867481036581191,sater,,32-2018
867481036694556,sater,,32-2018
867481036889768,sater,,32-2018
867481037034604,sater,,32-2018
867481036439408,sater,,32-2018
868597036226005,sater,,32-2018
867481036458630,sater,,32-2018
867481036967747,sater,,32-2018
867481035365596,sater,,32-2018
867481036654220,sater,,32-2018
867481036541179,sater,,32-2018
867481036642902,sater,,32-2018
867481036533408,sater,,32-2018
862364030247065,Unknown,,
862364030290297,Unknown,,
356173065927134,Unknown,,
862364030306598,Unknown,,
862364030288549,Unknown,,
862364030284282,Unknown,,
356173065840766,Unknown,,
862364030297243,Unknown,,
862364030290636,Unknown,,
356173065931284,Unknown,,
356173065935319,Unknown,,
356307047146252,Unknown,,
356173065852589,Unknown,,
352094087582380,Unknown,,
352094086164818,Unknown,,
352094087833015,Unknown,,
352094087445612,Unknown,,
352094085833181,Unknown,,
356307042239540,Unknown,,
862364030281346,Unknown,,
862364030291725,Unknown,,
356173065966868,Unknown,,
862364030284423,Unknown,,
862364030301128,hafil,hhp,
862364030283284,Unknown,,
862364030281833,Unknown,,
862364030293986,hafil,hhp,23-2018
356173066340519,Unknown,,
352094086241244,Unknown,,
352094086922348,Unknown,,
862364030140286,Unknown,,
352094086098354,Unknown,,
862364030144312,hafil,hhp,15-2018
862364030286063,Unknown,,
352094087571680,Unknown,,
867844003138123,Unknown,,
862364030255258,Unknown,,
352094080986356,Unknown,,
356173064866556,Unknown,,
862364030290461,Unknown,,
352094087445281,Unknown,,
352094088008740,Unknown,,
862364030279084,hafil,,15-2018
356173067135397,Unknown,,
352094088337842,Unknown,,
862364030280801,Unknown,,
352094086316061,Unknown,,
862364030278979,Unknown,,
862364030300997,Unknown,,
862364030286709,Unknown,,
862364030298050,Unknown,,
862364030295825,Unknown,,
862364030282864,Unknown,,
862364030300856,Unknown,,
862364030298084,Unknown,,
862364030282971,Unknown,,
862364030279472,Unknown,,
862364030290800,Unknown,,
862364030287277,Unknown,,
862364030286865,Unknown,,
862364030280017,Unknown,,
352094086186571,Unknown,,
862364030303843,Unknown,,
352094086594063,Unknown,,
862364030292194,Unknown,,
862364030281155,Unknown,,
862364030036690,hafil,hhp,
862364030280256,Unknown,,
862364030289810,Unknown,,
862364030288671,hafil,hhp,23-2018
862364030289190,hafil,hhp,
862364030302449,Unknown,,
862364030278961,hafil,hhp,
862364030281460,hafil,hhp,23-2018
862364030030438,Unknown,,
862364030278599,Unknown,,
862364030288184,Unknown,,
862364030277427,Unknown,,
862364030282138,Unknown,,
862364030283268,Unknown,,
355873065955390,Unknown,,
357473064653723,Unknown,,
352094088477119,samama,,
352273065796307,Unknown,,
351073066393609,Unknown,,
357933065866811,Unknown,,
862364030291170,Unknown,,
862364030291709,Unknown,,
356174066239554,Unknown,,
352094085776190,Unknown,,
862364030293101,Unknown,,
351173066017273,Unknown,,
358173066358578,Unknown,,
862364030278458,Unknown,,
359173065841517,Unknown,,
862364030304833,Unknown,,
862364030299520,Unknown,,
354273065927522,Unknown,,
862364030286022,Unknown,,
862364030299140,Unknown,,
862364030299371,Unknown,,
862364030285958,Unknown,,
862364030304940,Unknown,,
862364030304072,Unknown,,
862364030284324,Unknown,,
862364030301201,Unknown,,
862364030302001,Unknown,,
862364030283086,Unknown,,
862364030305970,Unknown,,
862364030306705,Unknown,,
862364030293192,Unknown,,
862364030304296,Unknown,,
862364030278904,Unknown,,
862364030305517,Unknown,,
862364030303058,Unknown,,
862364030278102,Unknown,,
862364030303512,Unknown,,
862364030305921,Unknown,,
867481036694044,sater,,32-2018
862364030280348,Unknown,,
862364030285198,Unknown,,
862364030291220,Unknown,,
862364030293416,Unknown,,
862364030277716,Unknown,,
862364030278037,Unknown,,
862364030299439,Unknown,,
862364030291683,Unknown,,
867481036468209,Unknown,,
867481036742140,sater,,31-2-2018
867481036549461,Unknown,,
867481036497497,Unknown,,
867481036628539,sater,,31-2-2018
867481036889172,sater,,31-2-2018
867481036452658,sater,,31-2-2018
867481036850448,sater,,31-2-2018
867481036468423,Unknown,,
867481036796054,Unknown,,
867481035349335,Unknown,,
867481036680944,sater,,28-2018
867481035239981,sater,,31-2-2018
867481037034679,Unknown,,
867481036427346,Unknown,,
867481036675761,Unknown,,
867481035353345,sater,,31-2-2018
867481036594947,Unknown,,
867481036500050,Unknown,,
867481036510190,sater,,32-2018
867481036497513,sater,,32-2018
867481036769556,sater,,31-2-2018
867481036536138,Unknown,,
867481036533390,Unknown,,
867481036452534,Unknown,,
867481036575458,Unknown,,
867481036496051,sater,,32-2018
862364030296724,hafil,hhp,
867481036693392,Unknown,,
867481036544868,sater,,31-2-2018
867481036674954,sater,,32-2018
867481036550022,sater,,31-2-2018
867481036575193,sater,,32-2018
867481036880700,Unknown,,
867481036795627,sater,,32-2018
867481036500035,Unknown,,
862364030296351,Unknown,,
867481036928079,sater,,31-2-2018
867481036645665,Unknown,,
867481036674962,sater,hhp,31-2-2018
867481036550014,Unknown,,
867481036768970,sater,,31-2-2018
867481036632119,Unknown,,
867481036769085,sater,,31-2-2018
867481036582801,sater,,32-2018
867481035346315,Unknown,,
867481036795510,sater,,32-2018
867481036452781,Unknown,,
867481036676108,Unknown,,
867481036995235,Unknown,,
867481036769168,sater,,31-2-2018
867481036606311,sater,,31-2-2018
867481036693863,Unknown,,
351973065796307,Unknown,,
867481036795668,Unknown,,
867481036838765,sater,,32-2018
867481036693855,Unknown,,
867481036694077,Unknown,,
867481036998429,Unknown,,
867481036795726,sater,,32-2018
867481036676561,Unknown,,
867481036795304,sater,,32-2018
867481036848657,sater,,32-2018
867481036537102,sater,,31-2-2018
867481035236888,sater,,32-2018
867481036995201,Unknown,,
867481037034828,Unknown,,
354173065834819,Unknown,,
867481035318769,Unknown,,
354422065927522,Unknown,,
867481035353568,sater,,32-2018
867481036880692,sater,,31-2-2018
867481036880684,sater,,31-2-2018
867481036795908,Unknown,,
867481036850539,sater,,31-2-2018
867481036742033,sater,,31-2018   
867481036694119,Unknown,,
867481036408973,Unknown,,
867481036500761,sater,,31-2-2018
356873065927522,Unknown,,
867481036531683,sater,,26-2018
867481037199340,sater,,31-2-2018
867481036484230,sater,,
867481036538613,sater,,31-2-2018
867844003142158,hafil,hhp,15-2018
867481036769465,sater,,31-2-2018
867481036497158,sater,hhp,26-2018
867481037034927,sater,,
867481036694507,sater,,31-2-2018
867481036619785,Unknown,,
862364030143579,hafil,hhp,15-2018
867844003099119,Unknown,,
867844003097824,hafil,hhp,15-2018
867481036890659,sater,,31-2018   
867481036994873,Unknown,,
867481036849051,sater,,31-2018   
867481036994394,Unknown,,
867481036525495,Unknown,,
867481036411811,sater,,31-2-2018
867844003131177,hafil,hhp,15-2018
867481036600900,Unknown,,
862364030181389,Unknown,,
867844003111542,Unknown,,
867481037075144,Unknown,,
867844003076877,Unknown,,
867481036995169,Unknown,,
867481036742215,Unknown,,
867481036697500,Unknown,,
867481036675852,Unknown,,
867481036582819,Unknown,,
867481036812745,Unknown,,
867481036676801,sater,,31-2-2018
